%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
36753000000,3644,36753000000,world,-0.00382770508261,-0.0105008766594,1.95135886794,-0.000143502316893,2.00824075798e-05,0.746077452567,0.665859154607
36763000000,3645,36763000000,world,-0.00379439675266,-0.0105156468864,1.95226141428,-0.000139328359604,1.63538373274e-05,0.746080829917,0.665855371347
36803000000,3646,36773000000,world,-0.00376126455728,-0.0105302199783,1.95311776701,-0.000135336455874,1.28015211907e-05,0.746084095918,0.665851712725
36803000000,3647,36783000000,world,-0.003728307634,-0.0105446054725,1.95393015394,-0.000131521904663,9.42072752344e-06,0.746087254246,0.665848174635
36803000000,3648,36793000000,world,-0.00369552513582,-0.0105588125079,1.95470069546,-0.000127879764929,6.2065376878e-06,0.746090308455,0.665844753105
36803000000,3649,36803000000,world,-0.00366291623173,-0.0105728498312,1.9554314097,-0.000124404915731,3.15389884312e-06,0.746093261982,0.665841444293
36847000000,3650,36813000000,world,-0.00363048010694,-0.0105867258033,1.95612421752,-0.00012109208996,2.57652763965e-07,0.746096118149,0.665838244486
36847000000,3651,36823000000,world,-0.00359821596306,-0.0106004484083,1.95678094723,-0.000117935921738,-2.48742468579e-06,0.746098880168,0.665835150091
36847000000,3652,36833000000,world,-0.0035661230181,-0.0106140252617,1.95740333902,-0.00011493098758,-5.08658498716e-06,0.746101551147,0.665832157635
36847000000,3653,36843000000,world,-0.00353420050636,-0.0106274636198,1.95799304929,-0.000112071834402,-7.5450856896e-06,0.74610413409,0.665829263759
36891000000,3654,36853000000,world,-0.00350244767822,-0.0106407703899,1.95855165463,-0.000109353009128,-9.86816583831e-06,0.7461066319,0.665826465214
36891000000,3655,36863000000,world,-0.00347086379984,-0.0106539521406,1.95908065571,-0.000106769090878,-1.20610182595e-05,0.746109047387,0.66582375886
36891000000,3656,36873000000,world,-0.00343944815284,-0.0106670151122,1.95958148096,-0.000104314711847,-1.41287702981e-05,0.746111383266,0.665821141658
36891000000,3657,36883000000,world,-0.00340820003382,-0.0106799652275,1.96005549007,-0.00010198456766,-1.60764758762e-05,0.746113642164,0.665818610672
36935000000,3658,36893000000,world,-0.00337711875395,-0.0106928081031,1.96050397725,-9.97734362242e-05,-1.79091023275e-05,0.746115826619,0.665816163061
36935000000,3659,36903000000,world,-0.00334620363841,-0.0107055490601,1.96092817444,-9.76762010341e-05,-1.96315070839e-05,0.746117939086,0.665813796078
36935000000,3660,36913000000,world,-0.00331545402585,-0.0107181931351,1.9613292543,-9.56878564784e-05,-2.12484350791e-05,0.746119981941,0.665811507065
36935000000,3661,36923000000,world,-0.00328486926785,-0.0107307450914,1.96170833309,-9.38035206579e-05,-2.2764509465e-05,0.746121957478,0.665809293455
36935000000,3662,36933000000,world,-0.00325444872834,-0.0107432094293,1.96206647333,-9.20184371449e-05,-2.41842289999e-05,0.746123867918,0.665807152763
36978000000,3663,36943000000,world,-0.00322419178295,-0.0107555903978,1.96240468644,-9.03279832275e-05,-2.55119629097e-05,0.746125715407,0.665805082587
36979000000,3664,36953000000,world,-0.00319409781848,-0.010767892004,1.96272393523,-8.87276833283e-05,-2.67519383281e-05,0.74612750202,0.665803080603
36979000000,3665,36963000000,world,-0.00316416623223,-0.0107801180242,1.96302513617,-8.72131989746e-05,-2.79082506529e-05,0.746129229766,0.665801144565
36979000000,3666,36973000000,world,-0.00313439643146,-0.0107922720139,1.96330916164,-8.57803398005e-05,-2.89848544872e-05,0.746130900584,0.6657992723
36983000000,3667,36983000000,world,-0.00310478783276,-0.0108043573175,1.96357684214,-8.44250645395e-05,-2.99855616991e-05,0.746132516351,0.665797461708
36993000000,3668,36993000000,world,-0.00307533986148,-0.0108163770778,1.96382896818,-8.31434763816e-05,-3.0914048914e-05,0.746134078883,0.665795710756
37034000000,3669,37003000000,world,-0.00304605195113,-0.0108283342457,1.9640662923,-8.19318314022e-05,-3.17738485133e-05,0.746135589934,0.665794017479
37035000000,3670,37013000000,world,-0.00301692354286,-0.0108402315889,1.96428953085,-8.07865281702e-05,-3.25683573353e-05,0.746137051201,0.665792379978
37035000000,3671,37023000000,world,-0.00298795408488,-0.010852071701,1.96449936572,-7.97041115298e-05,-3.33008356735e-05,0.746138464326,0.665790796416
37035000000,3672,37033000000,world,-0.00295914303195,-0.0108638570096,1.96469644604,-7.86812636139e-05,-3.39744163358e-05,0.746139830894,0.665789265014
37077000000,3673,37043000000,world,-0.00293048984486,-0.0108755897847,1.96488138973,-7.77148093009e-05,-3.45920985728e-05,0.746141152441,0.665787784055
37077000000,3674,37053000000,world,-0.00290199398996,-0.0108872721464,1.96505478503,-7.68017087285e-05,-3.51567543526e-05,0.746142430451,0.665786351878
37077000000,3675,37063000000,world,-0.00287365493864,-0.0108989060726,1.96521719192,-7.59390580712e-05,-3.56711293475e-05,0.746143666357,0.665784966874
37077000000,3676,37073000000,world,-0.00284547216694,-0.0109104934063,1.96536914346,-7.5124083614e-05,-3.61378494146e-05,0.746144861548,0.665783627491
37121000000,3677,37083000000,world,-0.00281744515504,-0.0109220358625,1.96551114712,-7.43541362201e-05,-3.65594237178e-05,0.746146017366,0.665782332225
37121000000,3678,37093000000,world,-0.00278957338693,-0.0109335350348,1.96564368594,-7.36266865081e-05,-3.69382506993e-05,0.746147135108,0.665781079623
37121000000,3679,37103000000,world,-0.00276185634995,-0.010944992402,1.96576721977,-7.29393251266e-05,-3.72766174096e-05,0.746148216029,0.66577986828
37121000000,3680,37113000000,world,-0.00273429353443,-0.0109564093343,1.96588218637,-7.22897545491e-05,-3.75767072915e-05,0.746149261342,0.665778696836
37165000000,3681,37123000000,world,-0.00270688443336,-0.0109677870988,1.96598900243,-7.16757919283e-05,-3.78405961546e-05,0.74615027222,0.665777563978
37165000000,3682,37133000000,world,-0.00267962854206,-0.0109791268656,1.96608806465,-7.10953611993e-05,-3.80702622989e-05,0.746151249799,0.665776468433
37165000000,3683,37143000000,world,-0.00265252535781,-0.0109904297128,1.96617975068,-7.05464807064e-05,-3.82675977952e-05,0.746152195175,0.665775408974
37165000000,3684,37153000000,world,-0.00262557437962,-0.0110016966317,1.96626442,-7.00272760561e-05,-3.8434394485e-05,0.74615310941,0.665774384411
37165000000,3685,37163000000,world,-0.0025987751079,-0.0110129285318,1.9663424148,-6.95359647636e-05,-3.85723582559e-05,0.746153993529,0.665773393594
37208000000,3686,37173000000,world,-0.00257212704426,-0.0110241262453,1.96641406086,-6.90708524337e-05,-3.86831145538e-05,0.746154848525,0.665772435413
37208000000,3687,37183000000,world,-0.00254587772342,-0.0110331204092,1.96647671132,-0.010235688275,0.00903300171888,0.746087233034,0.665708251616
37208000000,3688,37193000000,world,-0.00252299623512,-0.0110140516505,1.96653096542,-0.0280074682198,0.0248913163432,0.745682009351,0.665247581751
37208000000,3689,37203000000,world,-0.00250848451238,-0.0109232439573,1.96657794775,-0.0432199277777,0.0384644391972,0.745074371049,0.664467234983
37213000000,3690,37213000000,world,-0.00250690636349,-0.0107210162873,1.96661397366,-0.0567312822413,0.0505163904423,0.744372414585,0.66342999956
37223000000,3691,37223000000,world,-0.00252224948343,-0.0103728806654,1.96663575394,-0.0659713589415,0.0587465746019,0.743862338113,0.662469200574
37264000000,3692,37233000000,world,-0.00255737051274,-0.00985460899113,1.96663952518,-0.072597448991,0.0646297087666,0.743510690664,0.661622599382
37264000000,3693,37243000000,world,-0.00261438354842,-0.00914886227347,1.96662263091,-0.0776827138722,0.0691243528182,0.743271063443,0.660859550934
37264000000,3694,37253000000,world,-0.00269496653631,-0.00824237234007,1.96658325558,-0.0817855405388,0.0727297290187,0.743105995134,0.660162852538
37307000000,3695,37263000000,world,-0.00280053006757,-0.0071244451668,1.9665201513,-0.0852092271162,0.0757184833479,0.742995404607,0.659517950951
37308000000,3696,37273000000,world,-0.00293230259601,-0.00578615363134,1.96643247318,-0.0881319195195,0.078251205984,0.742924987178,0.658917276257
37308000000,3697,37283000000,world,-0.00309138074811,-0.00421986929562,1.96631967935,-0.0906650147468,0.080429029836,0.742886226758,0.65835482861
37308000000,3698,37293000000,world,-0.00327875833156,-0.00241897193807,1.96618146647,-0.0928817702031,0.0823187876281,0.742872947443,0.657827012158
37308000000,3699,37303000000,world,-0.00349534510353,-0.00037766017813,1.96601772569,-0.0948322196085,0.0839664954132,0.742881141725,0.657331033074
37350000000,3700,37313000000,world,-0.00374197855214,0.00190917702932,1.96582851127,-0.0965517310522,0.085404900105,0.742907884015,0.65686501059
37350000000,3701,37323000000,world,-0.0040194318463,0.0044460505124,1.96561401736,-0.0980660757456,0.0866580659464,0.742951154971,0.656427456556
37350000000,3702,37333000000,world,-0.00432841909733,0.0072369360077,1.96537456024,-0.0993946199164,0.0877442087156,0.74300945205,0.656017238747
37350000000,3703,37343000000,world,-0.00466959901851,0.0102853226017,1.96511056406,-0.1005523654,0.0886775437276,0.743081670307,0.655633393219
37353000000,3704,37353000000,world,-0.00504357747945,0.0135942498862,1.96482254929,-0.101551305698,0.0894694998427,0.74316694586,0.655275080779
37363000000,3705,37363000000,world,-0.0054509093742,0.0171663372958,1.96451112267,-0.102401330913,0.0901295411453,0.743264586998,0.654941514148
37405000000,3706,37373000000,world,-0.00589210003543,0.0210038080385,1.9641769684,-0.103110850482,0.0906657293583,0.743374005715,0.65463193144
37405000000,3707,37383000000,world,-0.00636760638032,0.0251085092688,1.96382084029,-0.103687225931,0.0910851186471,0.743494679868,0.654345567225
37405000000,3708,37393000000,world,-0.00687783789364,0.0294819296009,1.96344355435,-0.104137074241,0.0913940322632,0.743626121025,0.654081640748
37405000000,3709,37403000000,world,-0.00742315753383,0.0341252147838,1.96304598189,-0.104466481697,0.0915982593633,0.743767854056,0.653839347514
37447000000,3710,37413000000,world,-0.00800388261652,0.0390391821182,1.96262904289,-0.104681158211,0.0917031976555,0.743919399124,0.653617859504
37448000000,3711,37423000000,world,-0.00862028570949,0.0442243340056,1.9621936996,-0.104786565151,0.0917139721085,0.744080252008,0.653416331029
37448000000,3712,37433000000,world,-0.00927259556976,0.0496808710047,1.96174095037,-0.104788050991,0.0916355594867,0.744249853769,0.653233911988
37448000000,3713,37443000000,world,-0.00996099815625,0.0554087047537,1.96127182354,-0.104691044389,0.0914729617277,0.744427554432,0.653069750257
37491000000,3714,37453000000,world,-0.0106856377743,0.0614074712383,1.96078737136,-0.104501221996,0.0912313559763,0.744612602539,0.652922971282
37491000000,3715,37463000000,world,-0.0114466184029,0.0676765448409,1.96028866384,-0.10422451321,0.0909161022683,0.744804167229,0.652792666681
37491000000,3716,37473000000,world,-0.0122440052033,0.0742150531916,1.95977678276,-0.103866988512,0.0905326502259,0.745001369676,0.652677904576
37491000000,3717,37483000000,world,-0.0130778261732,0.0810218925637,1.95925281567,-0.103434721248,0.0900864232176,0.745203314103,0.652577746665
37534000000,3718,37493000000,world,-0.0139480738946,0.0880957434546,1.95871785016,-0.102933669932,0.0895827202022,0.745409113242,0.652491264104
37534000000,3719,37503000000,world,-0.0148547073267,0.0954350860395,1.95817296844,-0.102369590726,0.0890266431959,0.745617907703,0.652417549893
37534000000,3720,37513000000,world,-0.0157976536115,0.103038215295,1.95761924239,-0.10174797448,0.088423045378,0.745828880216,0.652355728242
37534000000,3721,37523000000,world,-0.0167768098596,0.110903255598,1.95705772898,-0.101074010912,0.0877765021653,0.746041264684,0.652304960409
37534000000,3722,37533000000,world,-0.0177920448958,0.119028174675,1.95648946623,-0.100352567317,0.0870912943671,0.746254351978,0.652264448542
37577000000,3723,37543000000,world,-0.0188432009538,0.127410796864,1.95591546965,-0.0995881863531,0.0863714075552,0.746467492098,0.652233436997
37577000000,3724,37553000000,world,-0.0199300953091,0.136048815622,1.95533672905,-0.0987850892994,0.0856205358771,0.746680094748,0.652211212779
37577000000,3725,37563000000,world,-0.0210525218493,0.144939805308,1.95475420595,-0.0979471852554,0.0848420908438,0.746891628436,0.652197105095
37577000000,3726,37573000000,world,-0.02221025258,0.154081232242,1.95416883134,-0.097078089522,0.0840392179968,0.747101617835,0.652190483679
37583000000,3727,37583000000,world,-0.0234030390625,0.163470465036,1.95358150383,-0.0961811403673,0.0832148121085,0.747309640997,0.652190757185
37596000000,3728,37593000000,world,-0.0246306137895,0.173104784265,1.95299308814,-0.0952594182449,0.0823715344868,0.747515325966,0.652197371191
37634000000,3729,37603000000,world,-0.0258926915016,0.182981391506,1.95240441405,-0.0943157660244,0.0815118311524,0.747718347093,0.65220980603
37635000000,3730,37613000000,world,-0.0271889704444,0.193097417777,1.95181627548,-0.0933528102254,0.0806379519083,0.747918421132,0.652227574445
37635000000,3731,37623000000,world,-0.0285191335697,0.203449931407,1.95122942998,-0.0923729760217,0.0797519639924,0.748115304073,0.652250219895
37635000000,3732,37633000000,world,-0.0298828496866,0.214035945401,1.95064459832,-0.0913785055096,0.0788557686006,0.748308787538,0.652277314478
37679000000,3733,37643000000,world,-0.0312797745638,0.224852424321,1.95006246446,-0.0903714748741,0.0779511164496,0.748498695372,0.652308456944
37679000000,3734,37653000000,world,-0.0327095519832,0.235896290715,1.94948367557,-0.0893538061683,0.0770396186568,0.748684880911,0.652343271274
37679000000,3735,37663000000,world,-0.0341718147505,0.247164431126,1.9489088423,-0.0883272838741,0.0761227617921,0.748867223747,0.652381404745
37679000000,3736,37673000000,world,-0.035666185663,0.258653701718,1.94833853911,-0.0872935627416,0.0752019153085,0.749045627607,0.652422526896
37721000000,3737,37683000000,world,-0.0371922784367,0.27036093354,1.94777330484,-0.0862541793484,0.0742783422239,0.749220017832,0.652466328097
37722000000,3738,37693000000,world,-0.0387496985929,0.282282937438,1.94721364323,-0.0852105644099,0.0733532104153,0.749390338892,0.652512518049
37722000000,3739,37703000000,world,-0.0403380443101,0.29441650868,1.9466600237,-0.0841640487054,0.0724275983449,0.749556552691,0.65256082492
37722000000,3740,37713000000,world,-0.0419569072383,0.306758431273,1.94611288213,-0.083115870987,0.0715025024897,0.74971863673,0.652610994289
37765000000,3741,37723000000,world,-0.0436058732769,0.319305481996,1.9455726217,-0.0820671844509,0.0705788434761,0.749876582491,0.652662788215
37765000000,3742,37733000000,world,-0.0452845233184,0.332054434178,1.94503961377,-0.0810190639766,0.0696574728535,0.750030393821,0.652715984248
37765000000,3743,37743000000,world,-0.0469924339599,0.345002061243,1.94451419885,-0.0799725111725,0.0687391779236,0.750180085624,0.652770374641
37765000000,3744,37753000000,world,-0.0487291781821,0.358145140013,1.94399668763,-0.078928458824,0.0678246860307,0.750325682678,0.652825765627
37765000000,3745,37763000000,world,-0.0504943259952,0.371480453803,1.94348736196,-0.0778877753064,0.0669146687827,0.750467218515,0.652881976696
37808000000,3746,37773000000,world,-0.0522874450543,0.385004795297,1.94298647591,-0.0768512692061,0.0660097463959,0.750604734336,0.652938839857
37808000000,3747,37783000000,world,-0.0541081012449,0.398714969241,1.9424942568,-0.0758196930045,0.0651104912272,0.750738278087,0.652996198993
37808000000,3748,37793000000,world,-0.0559558592377,0.41260779495,1.94201090627,-0.0747937451869,0.0642174298817,0.750867903736,0.653053909351
37808000000,3749,37803000000,world,-0.0578302830157,0.426680108634,1.94153660137,-0.0737740747379,0.0633310473517,0.750993670359,0.653111836839
37813000000,3750,37813000000,world,-0.0597309363732,0.440928765571,1.94107149561,-0.0727612837907,0.0624517895612,0.751115641459,0.653169857478
37825000000,3751,37823000000,world,-0.061657383387,0.45535064211,1.94061572003,-0.071755929183,0.0615800649121,0.751233884432,0.653227856964
37868000000,3752,37833000000,world,-0.0636091888598,0.469942637531,1.94016938424,-0.0707585257454,0.0607162472959,0.751348469899,0.653285730082
37868000000,3753,37843000000,world,-0.0655859187402,0.484701675763,1.9397325775,-0.0697695484958,0.0598606781423,0.751459471187,0.653343380221
37868000000,3754,37853000000,world,-0.0675871405152,0.499624706964,1.93930536973,-0.0687894345054,0.0590136681544,0.75156696387,0.653400718925
37868000000,3755,37863000000,world,-0.0696124235782,0.514708708968,1.93888781246,-0.067818584353,0.0581754986723,0.751671025376,0.653457665485
37910000000,3756,37873000000,world,-0.0716613395745,0.529950688621,1.93847993988,-0.0668573639536,0.0573464233426,0.751771734593,0.653514146504
37911000000,3757,37883000000,world,-0.0737334627243,0.545347682999,1.93808176981,-0.0659061076791,0.0565266708823,0.751869171382,0.65357009538
37912000000,3758,37893000000,world,-0.075828370122,0.560896760507,1.93769330467,-0.064965119877,0.05571644644,0.751963416269,0.653625451914
37912000000,3759,37903000000,world,-0.0779456420141,0.576595021881,1.93731453231,-0.0640346743778,0.0549159311887,0.752054550332,0.653680162085
37952000000,3760,37913000000,world,-0.0800848620577,0.592439601086,1.93694542698,-0.0631150174509,0.0541252849097,0.752142654802,0.653734177578
37952000000,3761,37923000000,world,-0.0822456175585,0.608427666128,1.93658595021,-0.0622063692843,0.0533446472811,0.752227810816,0.653787455418
37952000000,3762,37933000000,world,-0.0844274996907,0.624556419775,1.93623605162,-0.0613089245952,0.0525741383816,0.752310099267,0.653839957695
37952000000,3763,37943000000,world,-0.0866301036968,0.640823100184,1.93589566977,-0.0604228546599,0.0518138604342,0.752389600548,0.653891651185
37996000000,3764,37953000000,world,-0.0888530290705,0.657224981456,1.93556473295,-0.0595483083318,0.0510638986695,0.752466394394,0.653942507056
37996000000,3765,37963000000,world,-0.0910958797224,0.673759374103,1.93524315984,-0.0586854130656,0.0503243221663,0.752540559748,0.653992500589
37996000000,3766,37973000000,world,-0.0933582641312,0.690423625466,1.93493086037,-0.0578342756038,0.049595184393,0.752612174651,0.654041610922
37996000000,3767,37983000000,world,-0.0956397954795,0.707215120054,1.93462773638,-0.0569949838027,0.0488765247474,0.752681316069,0.654089820736
37996000000,3768,37993000000,world,-0.0979400917718,0.724131279806,1.93433368226,-0.0561676077797,0.0481683695029,0.752748059777,0.654137115991
38044000000,3769,38003000000,world,-0.100258775943,0.741169564315,1.93404858565,-0.055352200238,0.0474707320139,0.752812480323,0.654183485729
38045000000,3770,38013000000,world,-0.10259547595,0.758327470984,1.93377232805,-0.0545487977402,0.0467836137532,0.752874650922,0.654228921822
